filename,document,page,gap_index,bit,shift,word
008144.png,DOC006,1,269,1,0.12,challenge
008145.png,DOC006,1,270,0,-0.12,is
008146.png,DOC006,1,271,1,0.12,overcoming
008147.png,DOC006,1,272,1,0.12,the
008148.png,DOC006,1,273,0,-0.12,physical
008149.png,DOC006,1,274,0,-0.12,channel
008150.png,DOC006,1,275,0,-0.12,introduced
008151.png,DOC006,1,276,1,0.12,by
008152.png,DOC006,1,277,0,-0.12,printers
008153.png,DOC006,1,278,0,-0.12,and
008154.png,DOC006,1,279,0,-0.12,smartphone
008155.png,DOC006,1,280,1,0.12,cameras.
008156.png,DOC006,1,281,0,-0.12,This
008157.png,DOC006,1,282,0,-0.12,requires
008158.png,DOC006,1,283,0,-0.12,highly
008159.png,DOC006,1,284,0,-0.12,error
008160.png,DOC006,1,285,1,0.12,correction
008161.png,DOC006,1,286,1,0.12,"mechanisms,"
008162.png,DOC006,1,287,1,0.12,such
008163.png,DOC006,1,288,1,0.12,as
008164.png,DOC006,1,289,0,-0.12,Reed-Solomon
008165.png,DOC006,1,290,0,-0.12,"coding,"
008166.png,DOC006,1,291,0,-0.12,combined
008167.png,DOC006,1,292,0,-0.12,deep
008168.png,DOC006,1,293,0,-0.12,learning-based
008169.png,DOC006,1,294,1,0.12,document
008170.png,DOC006,1,295,1,0.12,dewarping
008171.png,DOC006,1,296,1,0.12,and
008172.png,DOC006,1,297,0,-0.12,residual
008173.png,DOC006,1,298,1,0.12,feature
008174.png,DOC006,1,299,1,0.12,extraction
008175.png,DOC006,1,300,1,0.12,reliably
008176.png,DOC006,1,301,1,0.12,recover
008177.png,DOC006,1,302,0,-0.12,the
008178.png,DOC006,1,303,0,-0.12,embedded
008179.png,DOC006,1,304,1,0.12,cryptographic
008180.png,DOC006,1,305,1,0.12,QUESTION
008181.png,DOC006,1,306,0,-0.12,The
008182.png,DOC006,1,307,1,0.12,rapid
008183.png,DOC006,1,308,0,-0.12,advancement
008184.png,DOC006,1,309,0,-0.12,of
008185.png,DOC006,1,310,0,-0.12,artificial
008186.png,DOC006,1,311,1,0.12,intelligence
008187.png,DOC006,1,312,1,0.12,and
008188.png,DOC006,1,313,0,-0.12,machine
008189.png,DOC006,1,314,1,0.12,has
008190.png,DOC006,1,315,0,-0.12,fundamentally
008191.png,DOC006,1,316,1,0.12,altered
008192.png,DOC006,1,317,0,-0.12,the
008193.png,DOC006,1,318,0,-0.12,landscape
008194.png,DOC006,1,319,0,-0.12,of
008195.png,DOC006,1,320,0,-0.12,modern
008196.png,DOC006,1,321,0,-0.12,computing.
008197.png,DOC006,1,322,1,0.12,When
008198.png,DOC006,1,323,0,-0.12,scalable
008199.png,DOC006,1,324,1,0.12,distributed
008200.png,DOC006,1,325,0,-0.12,"systems,"
008201.png,DOC006,1,326,0,-0.12,engineers
008202.png,DOC006,1,327,0,-0.12,must
008203.png,DOC006,1,328,1,0.12,carefully
008204.png,DOC006,1,329,0,-0.12,consider
008205.png,DOC006,1,330,0,-0.12,the
008206.png,DOC006,1,331,0,-0.12,between
008207.png,DOC006,1,332,1,0.12,"latency,"
008208.png,DOC006,1,333,0,-0.12,"throughput,"
008209.png,DOC006,1,334,0,-0.12,and
008210.png,DOC006,1,335,0,-0.12,fault
008211.png,DOC006,1,336,0,-0.12,tolerance.
008212.png,DOC006,1,337,0,-0.12,In
008213.png,DOC006,1,338,0,-0.12,the
008214.png,DOC006,1,339,0,-0.12,context
008215.png,DOC006,1,340,1,0.12,of
008216.png,DOC006,1,341,0,-0.12,"steganography,"
008217.png,DOC006,1,342,0,-0.12,the
008218.png,DOC006,1,343,1,0.12,primary
008219.png,DOC006,1,344,0,-0.12,challenge
008220.png,DOC006,1,345,0,-0.12,is
008221.png,DOC006,1,346,0,-0.12,overcoming
008222.png,DOC006,1,347,0,-0.12,the
008223.png,DOC006,1,348,0,-0.12,physical
008224.png,DOC006,1,349,0,-0.12,channel
008225.png,DOC006,1,350,0,-0.12,introduced
008226.png,DOC006,1,351,0,-0.12,by
008227.png,DOC006,1,352,0,-0.12,printers
008228.png,DOC006,1,353,1,0.12,and
008229.png,DOC006,1,354,0,-0.12,smartphone
008230.png,DOC006,1,355,0,-0.12,cameras.
008231.png,DOC006,1,356,0,-0.12,This
008232.png,DOC006,1,357,0,-0.12,requires
008233.png,DOC006,1,358,1,0.12,highly
008234.png,DOC006,1,359,0,-0.12,error
008235.png,DOC006,1,360,0,-0.12,correction
008236.png,DOC006,1,361,0,-0.12,"mechanisms,"
008237.png,DOC006,1,362,0,-0.12,such
008238.png,DOC006,1,363,0,-0.12,as
008239.png,DOC006,1,364,1,0.12,Reed-Solomon
008240.png,DOC006,1,365,0,-0.12,"coding,"
008241.png,DOC006,1,366,0,-0.12,combined
008242.png,DOC006,1,367,0,-0.12,deep
008243.png,DOC006,1,368,0,-0.12,learning-based
008244.png,DOC006,1,369,0,-0.12,document
008245.png,DOC006,1,370,0,-0.12,dewarping
008246.png,DOC006,1,371,1,0.12,and
008247.png,DOC006,1,372,1,0.12,residual
008248.png,DOC006,1,373,1,0.12,feature
008249.png,DOC006,1,374,0,-0.12,extraction
008250.png,DOC006,2,0,0,-0.12,CONFIDENTIAL
008251.png,DOC006,2,1,1,0.12,ENGINEERING
008252.png,DOC006,2,2,1,0.12,EXAM
008253.png,DOC006,2,3,1,0.12,-
008254.png,DOC006,2,4,0,-0.12,PAGE
008255.png,DOC006,2,5,0,-0.12,QUESTION
008256.png,DOC006,2,6,0,-0.12,The
008257.png,DOC006,2,7,0,-0.12,rapid
008258.png,DOC006,2,8,1,0.12,advancement
008259.png,DOC006,2,9,0,-0.12,of
008260.png,DOC006,2,10,1,0.12,artificial
008261.png,DOC006,2,11,0,-0.12,intelligence
008262.png,DOC006,2,12,0,-0.12,and
008263.png,DOC006,2,13,0,-0.12,machine
008264.png,DOC006,2,14,0,-0.12,has
008265.png,DOC006,2,15,0,-0.12,fundamentally
008266.png,DOC006,2,16,0,-0.12,altered
008267.png,DOC006,2,17,1,0.12,the
008268.png,DOC006,2,18,0,-0.12,landscape
008269.png,DOC006,2,19,0,-0.12,of
008270.png,DOC006,2,20,1,0.12,modern
008271.png,DOC006,2,21,0,-0.12,computing.
008272.png,DOC006,2,22,1,0.12,When
008273.png,DOC006,2,23,0,-0.12,scalable
008274.png,DOC006,2,24,0,-0.12,distributed
008275.png,DOC006,2,25,1,0.12,"systems,"
008276.png,DOC006,2,26,0,-0.12,engineers
008277.png,DOC006,2,27,1,0.12,must
008278.png,DOC006,2,28,0,-0.12,carefully
008279.png,DOC006,2,29,1,0.12,consider
008280.png,DOC006,2,30,1,0.12,the
008281.png,DOC006,2,31,0,-0.12,between
008282.png,DOC006,2,32,0,-0.12,"latency,"
008283.png,DOC006,2,33,0,-0.12,"throughput,"
008284.png,DOC006,2,34,1,0.12,and
008285.png,DOC006,2,35,1,0.12,fault
008286.png,DOC006,2,36,0,-0.12,tolerance.
008287.png,DOC006,2,37,0,-0.12,In
008288.png,DOC006,2,38,0,-0.12,the
008289.png,DOC006,2,39,0,-0.12,context
008290.png,DOC006,2,40,1,0.12,of
008291.png,DOC006,2,41,0,-0.12,"steganography,"
008292.png,DOC006,2,42,0,-0.12,the
008293.png,DOC006,2,43,1,0.12,primary
008294.png,DOC006,2,44,0,-0.12,challenge
008295.png,DOC006,2,45,1,0.12,is
008296.png,DOC006,2,46,0,-0.12,overcoming
008297.png,DOC006,2,47,0,-0.12,the
008298.png,DOC006,2,48,0,-0.12,physical
008299.png,DOC006,2,49,0,-0.12,channel
008300.png,DOC006,2,50,0,-0.12,introduced
008301.png,DOC006,2,51,0,-0.12,by
008302.png,DOC006,2,52,0,-0.12,printers
008303.png,DOC006,2,53,1,0.12,and
008304.png,DOC006,2,54,0,-0.12,smartphone
008305.png,DOC006,2,55,0,-0.12,cameras.
008306.png,DOC006,2,56,0,-0.12,This
008307.png,DOC006,2,57,0,-0.12,requires
008308.png,DOC006,2,58,1,0.12,highly
008309.png,DOC006,2,59,0,-0.12,error
008310.png,DOC006,2,60,0,-0.12,correction
008311.png,DOC006,2,61,0,-0.12,"mechanisms,"
008312.png,DOC006,2,62,0,-0.12,such
008313.png,DOC006,2,63,0,-0.12,as
008314.png,DOC006,2,64,1,0.12,Reed-Solomon
008315.png,DOC006,2,65,0,-0.12,"coding,"
008316.png,DOC006,2,66,0,-0.12,combined
008317.png,DOC006,2,67,0,-0.12,deep
008318.png,DOC006,2,68,0,-0.12,learning-based
008319.png,DOC006,2,69,1,0.12,document
008320.png,DOC006,2,70,0,-0.12,dewarping
008321.png,DOC006,2,71,0,-0.12,and
008322.png,DOC006,2,72,0,-0.12,residual
008323.png,DOC006,2,73,1,0.12,feature
008324.png,DOC006,2,74,0,-0.12,extraction
008325.png,DOC006,2,75,0,-0.12,reliably
008326.png,DOC006,2,76,0,-0.12,recover
008327.png,DOC006,2,77,0,-0.12,the
008328.png,DOC006,2,78,1,0.12,embedded
008329.png,DOC006,2,79,0,-0.12,cryptographic
008330.png,DOC006,2,80,0,-0.12,QUESTION
008331.png,DOC006,2,81,1,0.12,The
008332.png,DOC006,2,82,1,0.12,rapid
008333.png,DOC006,2,83,1,0.12,advancement
008334.png,DOC006,2,84,0,-0.12,of
008335.png,DOC006,2,85,0,-0.12,artificial
008336.png,DOC006,2,86,1,0.12,intelligence
008337.png,DOC006,2,87,0,-0.12,and
008338.png,DOC006,2,88,1,0.12,machine
008339.png,DOC006,2,89,1,0.12,has
008340.png,DOC006,2,90,1,0.12,fundamentally
008341.png,DOC006,2,91,0,-0.12,altered
008342.png,DOC006,2,92,1,0.12,the
008343.png,DOC006,2,93,0,-0.12,landscape
008344.png,DOC006,2,94,0,-0.12,of
008345.png,DOC006,2,95,0,-0.12,modern
008346.png,DOC006,2,96,0,-0.12,computing.
008347.png,DOC006,2,97,0,-0.12,When
008348.png,DOC006,2,98,0,-0.12,scalable
008349.png,DOC006,2,99,0,-0.12,distributed
008350.png,DOC006,2,100,0,-0.12,"systems,"
008351.png,DOC006,2,101,1,0.12,engineers
008352.png,DOC006,2,102,1,0.12,must
008353.png,DOC006,2,103,0,-0.12,carefully
008354.png,DOC006,2,104,1,0.12,consider
008355.png,DOC006,2,105,1,0.12,the
008356.png,DOC006,2,106,0,-0.12,between
008357.png,DOC006,2,107,0,-0.12,"latency,"
008358.png,DOC006,2,108,0,-0.12,"throughput,"
008359.png,DOC006,2,109,0,-0.12,and
008360.png,DOC006,2,110,0,-0.12,fault
008361.png,DOC006,2,111,0,-0.12,tolerance.
008362.png,DOC006,2,112,0,-0.12,In
008363.png,DOC006,2,113,1,0.12,the
008364.png,DOC006,2,114,0,-0.12,context
008365.png,DOC006,2,115,0,-0.12,of
008366.png,DOC006,2,116,0,-0.12,"steganography,"
008367.png,DOC006,2,117,0,-0.12,the
008368.png,DOC006,2,118,0,-0.12,primary
008369.png,DOC006,2,119,0,-0.12,challenge
008370.png,DOC006,2,120,1,0.12,is
008371.png,DOC006,2,121,0,-0.12,overcoming
008372.png,DOC006,2,122,1,0.12,the
008373.png,DOC006,2,123,0,-0.12,physical
008374.png,DOC006,2,124,1,0.12,channel
008375.png,DOC006,2,125,1,0.12,introduced
008376.png,DOC006,2,126,0,-0.12,by
008377.png,DOC006,2,127,1,0.12,printers
008378.png,DOC006,2,128,0,-0.12,and
008379.png,DOC006,2,129,1,0.12,smartphone
008380.png,DOC006,2,130,0,-0.12,cameras.
008381.png,DOC006,2,131,1,0.12,This
008382.png,DOC006,2,132,1,0.12,requires
008383.png,DOC006,2,133,1,0.12,highly
008384.png,DOC006,2,134,0,-0.12,error
008385.png,DOC006,2,135,0,-0.12,correction
008386.png,DOC006,2,136,0,-0.12,"mechanisms,"
008387.png,DOC006,2,137,0,-0.12,such
008388.png,DOC006,2,138,0,-0.12,as
008389.png,DOC006,2,139,0,-0.12,Reed-Solomon
008390.png,DOC006,2,140,1,0.12,"coding,"
008391.png,DOC006,2,141,0,-0.12,combined
008392.png,DOC006,2,142,0,-0.12,deep
008393.png,DOC006,2,143,1,0.12,learning-based
008394.png,DOC006,2,144,1,0.12,document
008395.png,DOC006,2,145,1,0.12,dewarping
008396.png,DOC006,2,146,0,-0.12,and
008397.png,DOC006,2,147,0,-0.12,residual
008398.png,DOC006,2,148,0,-0.12,feature
008399.png,DOC006,2,149,0,-0.12,extraction
008400.png,DOC006,2,150,0,-0.12,reliably
008401.png,DOC006,2,151,1,0.12,recover
008402.png,DOC006,2,152,0,-0.12,the
008403.png,DOC006,2,153,0,-0.12,embedded
008404.png,DOC006,2,154,0,-0.12,cryptographic
008405.png,DOC006,2,155,0,-0.12,QUESTION
008406.png,DOC006,2,156,0,-0.12,The
008407.png,DOC006,2,157,0,-0.12,rapid
008408.png,DOC006,2,158,0,-0.12,advancement
008409.png,DOC006,2,159,0,-0.12,of
008410.png,DOC006,2,160,1,0.12,artificial
008411.png,DOC006,2,161,1,0.12,intelligence
008412.png,DOC006,2,162,0,-0.12,and
008413.png,DOC006,2,163,0,-0.12,machine
008414.png,DOC006,2,164,1,0.12,has
008415.png,DOC006,2,165,0,-0.12,fundamentally
008416.png,DOC006,2,166,0,-0.12,altered
008417.png,DOC006,2,167,0,-0.12,the
008418.png,DOC006,2,168,1,0.12,landscape
008419.png,DOC006,2,169,1,0.12,of
008420.png,DOC006,2,170,0,-0.12,modern
008421.png,DOC006,2,171,0,-0.12,computing.
008422.png,DOC006,2,172,0,-0.12,When
008423.png,DOC006,2,173,1,0.12,scalable
008424.png,DOC006,2,174,1,0.12,distributed
008425.png,DOC006,2,175,1,0.12,"systems,"
008426.png,DOC006,2,176,1,0.12,engineers
008427.png,DOC006,2,177,0,-0.12,must
008428.png,DOC006,2,178,1,0.12,carefully
008429.png,DOC006,2,179,0,-0.12,consider
008430.png,DOC006,2,180,0,-0.12,the
008431.png,DOC006,2,181,1,0.12,between
008432.png,DOC006,2,182,1,0.12,"latency,"
008433.png,DOC006,2,183,0,-0.12,"throughput,"
008434.png,DOC006,2,184,0,-0.12,and
008435.png,DOC006,2,185,1,0.12,fault
008436.png,DOC006,2,186,1,0.12,tolerance.
008437.png,DOC006,2,187,0,-0.12,In
008438.png,DOC006,2,188,0,-0.12,the
008439.png,DOC006,2,189,1,0.12,context
008440.png,DOC006,2,190,0,-0.12,of
008441.png,DOC006,2,191,0,-0.12,"steganography,"
008442.png,DOC006,2,192,0,-0.12,the
008443.png,DOC006,2,193,0,-0.12,primary
008444.png,DOC006,2,194,1,0.12,challenge
008445.png,DOC006,2,195,0,-0.12,is
008446.png,DOC006,2,196,1,0.12,overcoming
008447.png,DOC006,2,197,1,0.12,the
008448.png,DOC006,2,198,1,0.12,physical
008449.png,DOC006,2,199,0,-0.12,channel
008450.png,DOC006,2,200,0,-0.12,introduced
008451.png,DOC006,2,201,0,-0.12,by
008452.png,DOC006,2,202,1,0.12,printers
008453.png,DOC006,2,203,0,-0.12,and
008454.png,DOC006,2,204,0,-0.12,smartphone
008455.png,DOC006,2,205,0,-0.12,cameras.
008456.png,DOC006,2,206,0,-0.12,This
008457.png,DOC006,2,207,0,-0.12,requires
008458.png,DOC006,2,208,0,-0.12,highly
008459.png,DOC006,2,209,1,0.12,error
008460.png,DOC006,2,210,0,-0.12,correction
008461.png,DOC006,2,211,1,0.12,"mechanisms,"
008462.png,DOC006,2,212,0,-0.12,such
008463.png,DOC006,2,213,1,0.12,as
008464.png,DOC006,2,214,1,0.12,Reed-Solomon
008465.png,DOC006,2,215,0,-0.12,"coding,"
008466.png,DOC006,2,216,0,-0.12,combined
008467.png,DOC006,2,217,1,0.12,deep
008468.png,DOC006,2,218,0,-0.12,learning-based
008469.png,DOC006,2,219,0,-0.12,document
008470.png,DOC006,2,220,0,-0.12,dewarping
008471.png,DOC006,2,221,1,0.12,and
008472.png,DOC006,2,222,0,-0.12,residual
008473.png,DOC006,2,223,0,-0.12,feature
008474.png,DOC006,2,224,0,-0.12,extraction
008475.png,DOC006,2,225,1,0.12,reliably
008476.png,DOC006,2,226,1,0.12,recover
008477.png,DOC006,2,227,0,-0.12,the
008478.png,DOC006,2,228,0,-0.12,embedded
008479.png,DOC006,2,229,0,-0.12,cryptographic
008480.png,DOC006,2,230,0,-0.12,QUESTION
008481.png,DOC006,2,231,0,-0.12,The
008482.png,DOC006,2,232,0,-0.12,rapid
008483.png,DOC006,2,233,0,-0.12,advancement
008484.png,DOC006,2,234,0,-0.12,of
008485.png,DOC006,2,235,0,-0.12,artificial
008486.png,DOC006,2,236,0,-0.12,intelligence
008487.png,DOC006,2,237,0,-0.12,and
008488.png,DOC006,2,238,0,-0.12,machine
008489.png,DOC006,2,239,1,0.12,has
008490.png,DOC006,2,240,0,-0.12,fundamentally
008491.png,DOC006,2,241,0,-0.12,altered
008492.png,DOC006,2,242,0,-0.12,the
008493.png,DOC006,2,243,0,-0.12,landscape
008494.png,DOC006,2,244,0,-0.12,of
008495.png,DOC006,2,245,0,-0.12,modern
008496.png,DOC006,2,246,0,-0.12,computing.
008497.png,DOC006,2,247,0,-0.12,When
008498.png,DOC006,2,248,1,0.12,scalable
008499.png,DOC006,2,249,0,-0.12,distributed
008500.png,DOC006,2,250,1,0.12,"systems,"
008501.png,DOC006,2,251,1,0.12,engineers
008502.png,DOC006,2,252,0,-0.12,must
008503.png,DOC006,2,253,0,-0.12,carefully
008504.png,DOC006,2,254,0,-0.12,consider
008505.png,DOC006,2,255,1,0.12,the
008506.png,DOC006,2,256,0,-0.12,between
008507.png,DOC006,2,257,0,-0.12,"latency,"
008508.png,DOC006,2,258,0,-0.12,"throughput,"
008509.png,DOC006,2,259,0,-0.12,and
008510.png,DOC006,2,260,1,0.12,fault
008511.png,DOC006,2,261,0,-0.12,tolerance.
008512.png,DOC006,2,262,0,-0.12,In
008513.png,DOC006,2,263,0,-0.12,the
008514.png,DOC006,2,264,1,0.12,context
008515.png,DOC006,2,265,0,-0.12,of
008516.png,DOC006,2,266,1,0.12,"steganography,"
008517.png,DOC006,2,267,1,0.12,the
008518.png,DOC006,2,268,0,-0.12,primary
008519.png,DOC006,2,269,0,-0.12,challenge
008520.png,DOC006,2,270,0,-0.12,is
008521.png,DOC006,2,271,0,-0.12,overcoming
008522.png,DOC006,2,272,1,0.12,the
008523.png,DOC006,2,273,1,0.12,physical
008524.png,DOC006,2,274,0,-0.12,channel
008525.png,DOC006,2,275,0,-0.12,introduced
008526.png,DOC006,2,276,1,0.12,by
008527.png,DOC006,2,277,1,0.12,printers
008528.png,DOC006,2,278,0,-0.12,and
008529.png,DOC006,2,279,0,-0.12,smartphone
008530.png,DOC006,2,280,0,-0.12,cameras.
008531.png,DOC006,2,281,0,-0.12,This
008532.png,DOC006,2,282,0,-0.12,requires
008533.png,DOC006,2,283,0,-0.12,highly
008534.png,DOC006,2,284,0,-0.12,error
008535.png,DOC006,2,285,0,-0.12,correction
008536.png,DOC006,2,286,0,-0.12,"mechanisms,"
008537.png,DOC006,2,287,0,-0.12,such
008538.png,DOC006,2,288,0,-0.12,as
008539.png,DOC006,2,289,0,-0.12,Reed-Solomon
008540.png,DOC006,2,290,0,-0.12,"coding,"
008541.png,DOC006,2,291,0,-0.12,combined
008542.png,DOC006,2,292,0,-0.12,deep
008543.png,DOC006,2,293,0,-0.12,learning-based
008544.png,DOC006,2,294,0,-0.12,document
008545.png,DOC006,2,295,0,-0.12,dewarping
008546.png,DOC006,2,296,0,-0.12,and
008547.png,DOC006,2,297,0,-0.12,residual
008548.png,DOC006,2,298,1,0.12,feature
008549.png,DOC006,2,299,0,-0.12,extraction
008550.png,DOC006,2,300,0,-0.12,reliably
008551.png,DOC006,2,301,1,0.12,recover
008552.png,DOC006,2,302,0,-0.12,the
008553.png,DOC006,2,303,0,-0.12,embedded
008554.png,DOC006,2,304,1,0.12,cryptographic
008555.png,DOC006,2,305,0,-0.12,QUESTION
008556.png,DOC006,2,306,0,-0.12,The
008557.png,DOC006,2,307,1,0.12,rapid
008558.png,DOC006,2,308,0,-0.12,advancement
008559.png,DOC006,2,309,0,-0.12,of
008560.png,DOC006,2,310,0,-0.12,artificial
008561.png,DOC006,2,311,1,0.12,intelligence
008562.png,DOC006,2,312,0,-0.12,and
008563.png,DOC006,2,313,0,-0.12,machine
008564.png,DOC006,2,314,0,-0.12,has
008565.png,DOC006,2,315,1,0.12,fundamentally
008566.png,DOC006,2,316,0,-0.12,altered
008567.png,DOC006,2,317,0,-0.12,the
008568.png,DOC006,2,318,0,-0.12,landscape
008569.png,DOC006,2,319,0,-0.12,of
008570.png,DOC006,2,320,0,-0.12,modern
008571.png,DOC006,2,321,0,-0.12,computing.
008572.png,DOC006,2,322,0,-0.12,When
008573.png,DOC006,2,323,0,-0.12,scalable
008574.png,DOC006,2,324,0,-0.12,distributed
008575.png,DOC006,2,325,0,-0.12,"systems,"
008576.png,DOC006,2,326,0,-0.12,engineers
008577.png,DOC006,2,327,0,-0.12,must
008578.png,DOC006,2,328,0,-0.12,carefully
008579.png,DOC006,2,329,1,0.12,consider
008580.png,DOC006,2,330,0,-0.12,the
008581.png,DOC006,2,331,1,0.12,between
008582.png,DOC006,2,332,0,-0.12,"latency,"
008583.png,DOC006,2,333,0,-0.12,"throughput,"
008584.png,DOC006,2,334,1,0.12,and
008585.png,DOC006,2,335,0,-0.12,fault
008586.png,DOC006,2,336,1,0.12,tolerance.
008587.png,DOC006,2,337,1,0.12,In
008588.png,DOC006,2,338,0,-0.12,the
008589.png,DOC006,2,339,0,-0.12,context
008590.png,DOC006,2,340,1,0.12,of
008591.png,DOC006,2,341,0,-0.12,"steganography,"
008592.png,DOC006,2,342,0,-0.12,the
008593.png,DOC006,2,343,1,0.12,primary
008594.png,DOC006,2,344,1,0.12,challenge
008595.png,DOC006,2,345,1,0.12,is
008596.png,DOC006,2,346,1,0.12,overcoming
008597.png,DOC006,2,347,0,-0.12,the
008598.png,DOC006,2,348,0,-0.12,physical
008599.png,DOC006,2,349,0,-0.12,channel
008600.png,DOC006,2,350,0,-0.12,introduced
008601.png,DOC006,2,351,0,-0.12,by
008602.png,DOC006,2,352,1,0.12,printers
008603.png,DOC006,2,353,1,0.12,and
008604.png,DOC006,2,354,0,-0.12,smartphone
008605.png,DOC006,2,355,0,-0.12,cameras.
008606.png,DOC006,2,356,0,-0.12,This
008607.png,DOC006,2,357,1,0.12,requires
008608.png,DOC006,2,358,0,-0.12,highly
008609.png,DOC006,2,359,0,-0.12,error
008610.png,DOC006,2,360,0,-0.12,correction
008611.png,DOC006,2,361,0,-0.12,"mechanisms,"
008612.png,DOC006,2,362,0,-0.12,such
008613.png,DOC006,2,363,0,-0.12,as
008614.png,DOC006,2,364,0,-0.12,Reed-Solomon
008615.png,DOC006,2,365,0,-0.12,"coding,"
008616.png,DOC006,2,366,1,0.12,combined
008617.png,DOC006,2,367,1,0.12,deep
008618.png,DOC006,2,368,1,0.12,learning-based
008619.png,DOC006,2,369,0,-0.12,document
008620.png,DOC006,2,370,0,-0.12,dewarping
008621.png,DOC006,2,371,1,0.12,and
008622.png,DOC006,2,372,0,-0.12,residual
008623.png,DOC006,2,373,0,-0.12,feature
008624.png,DOC006,2,374,1,0.12,extraction
008625.png,DOC006,3,0,0,-0.12,CONFIDENTIAL
008626.png,DOC006,3,1,0,-0.12,ENGINEERING
008627.png,DOC006,3,2,1,0.12,EXAM
008628.png,DOC006,3,3,0,-0.12,-
008629.png,DOC006,3,4,0,-0.12,PAGE
008630.png,DOC006,3,5,1,0.12,QUESTION
008631.png,DOC006,3,6,0,-0.12,The
008632.png,DOC006,3,7,1,0.12,rapid
008633.png,DOC006,3,8,1,0.12,advancement
008634.png,DOC006,3,9,0,-0.12,of
008635.png,DOC006,3,10,0,-0.12,artificial
008636.png,DOC006,3,11,0,-0.12,intelligence
008637.png,DOC006,3,12,0,-0.12,and
008638.png,DOC006,3,13,0,-0.12,machine
008639.png,DOC006,3,14,0,-0.12,has
008640.png,DOC006,3,15,0,-0.12,fundamentally
008641.png,DOC006,3,16,0,-0.12,altered
008642.png,DOC006,3,17,0,-0.12,the
008643.png,DOC006,3,18,0,-0.12,landscape
008644.png,DOC006,3,19,0,-0.12,of
008645.png,DOC006,3,20,0,-0.12,modern
008646.png,DOC006,3,21,1,0.12,computing.
008647.png,DOC006,3,22,0,-0.12,When
008648.png,DOC006,3,23,1,0.12,scalable
008649.png,DOC006,3,24,1,0.12,distributed
008650.png,DOC006,3,25,1,0.12,"systems,"
008651.png,DOC006,3,26,0,-0.12,engineers
008652.png,DOC006,3,27,0,-0.12,must
008653.png,DOC006,3,28,0,-0.12,carefully
008654.png,DOC006,3,29,1,0.12,consider
008655.png,DOC006,3,30,0,-0.12,the
008656.png,DOC006,3,31,0,-0.12,between
008657.png,DOC006,3,32,0,-0.12,"latency,"
008658.png,DOC006,3,33,0,-0.12,"throughput,"
008659.png,DOC006,3,34,1,0.12,and
008660.png,DOC006,3,35,1,0.12,fault
008661.png,DOC006,3,36,0,-0.12,tolerance.
008662.png,DOC006,3,37,0,-0.12,In
008663.png,DOC006,3,38,0,-0.12,the
008664.png,DOC006,3,39,0,-0.12,context
008665.png,DOC006,3,40,0,-0.12,of
008666.png,DOC006,3,41,1,0.12,"steganography,"
008667.png,DOC006,3,42,0,-0.12,the
008668.png,DOC006,3,43,0,-0.12,primary
008669.png,DOC006,3,44,0,-0.12,challenge
008670.png,DOC006,3,45,1,0.12,is
008671.png,DOC006,3,46,0,-0.12,overcoming
008672.png,DOC006,3,47,0,-0.12,the
008673.png,DOC006,3,48,0,-0.12,physical
008674.png,DOC006,3,49,0,-0.12,channel
008675.png,DOC006,3,50,0,-0.12,introduced
008676.png,DOC006,3,51,0,-0.12,by
008677.png,DOC006,3,52,1,0.12,printers
008678.png,DOC006,3,53,0,-0.12,and
008679.png,DOC006,3,54,0,-0.12,smartphone
008680.png,DOC006,3,55,0,-0.12,cameras.
008681.png,DOC006,3,56,1,0.12,This
008682.png,DOC006,3,57,0,-0.12,requires
008683.png,DOC006,3,58,0,-0.12,highly
008684.png,DOC006,3,59,0,-0.12,error
008685.png,DOC006,3,60,0,-0.12,correction
008686.png,DOC006,3,61,0,-0.12,"mechanisms,"
008687.png,DOC006,3,62,1,0.12,such
008688.png,DOC006,3,63,0,-0.12,as
008689.png,DOC006,3,64,0,-0.12,Reed-Solomon
008690.png,DOC006,3,65,1,0.12,"coding,"
008691.png,DOC006,3,66,1,0.12,combined
008692.png,DOC006,3,67,0,-0.12,deep
008693.png,DOC006,3,68,0,-0.12,learning-based
008694.png,DOC006,3,69,0,-0.12,document
008695.png,DOC006,3,70,0,-0.12,dewarping
008696.png,DOC006,3,71,1,0.12,and
008697.png,DOC006,3,72,0,-0.12,residual
008698.png,DOC006,3,73,0,-0.12,feature
008699.png,DOC006,3,74,0,-0.12,extraction
008700.png,DOC006,3,75,0,-0.12,reliably
008701.png,DOC006,3,76,1,0.12,recover
008702.png,DOC006,3,77,1,0.12,the
008703.png,DOC006,3,78,1,0.12,embedded
008704.png,DOC006,3,79,1,0.12,cryptographic
008705.png,DOC006,3,80,0,-0.12,QUESTION
008706.png,DOC006,3,81,0,-0.12,The
008707.png,DOC006,3,82,0,-0.12,rapid
008708.png,DOC006,3,83,0,-0.12,advancement
